ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,12.1485768315,6.0742884157,0.0000000000
Si,3.0371442079,15.1857210393,9.1114326236
Si,6.0742884157,12.1485768315,0.0000000000
Si,6.0742884157,6.0742884157,18.2228652472
Si,15.1857210393,9.1114326236,15.1857210393
Si,3.0371442079,15.1857210393,21.2600094551
Si,9.1114326236,21.2600094551,21.2600094551
Si,15.1857210393,21.2600094551,15.1857210393
Sn,3.0371442079,9.1114326236,3.0371442079
Sn,0.0000000000,0.0000000000,6.0742884157
Sn,3.0371442079,3.0371442079,9.1114326236
Sn,0.0000000000,6.0742884157,0.0000000000
Sn,9.1114326236,9.1114326236,9.1114326236
Sn,6.0742884157,0.0000000000,0.0000000000
Sn,9.1114326236,3.0371442079,3.0371442079
Sn,6.0742884157,6.0742884157,6.0742884157
Sn,15.1857210393,9.1114326236,3.0371442079
Sn,12.1485768315,0.0000000000,6.0742884157
Sn,15.1857210393,3.0371442079,9.1114326236
Sn,21.2600094551,9.1114326236,9.1114326236
Sn,18.2228652472,0.0000000000,0.0000000000
Sn,21.2600094551,3.0371442079,3.0371442079
Sn,18.2228652472,6.0742884157,6.0742884157
Sn,3.0371442079,21.2600094551,3.0371442079
Sn,0.0000000000,12.1485768315,6.0742884157
Sn,0.0000000000,18.2228652472,0.0000000000
Sn,9.1114326236,21.2600094551,9.1114326236
Sn,9.1114326236,15.1857210393,3.0371442079
Sn,6.0742884157,18.2228652472,6.0742884157
Sn,15.1857210393,21.2600094551,3.0371442079
Sn,12.1485768315,12.1485768315,6.0742884157
Sn,15.1857210393,15.1857210393,9.1114326236
Sn,12.1485768315,18.2228652472,0.0000000000
Sn,21.2600094551,21.2600094551,9.1114326236
Sn,18.2228652472,12.1485768315,0.0000000000
Sn,21.2600094551,15.1857210393,3.0371442079
Sn,18.2228652472,18.2228652472,6.0742884157
Sn,3.0371442079,9.1114326236,15.1857210393
Sn,0.0000000000,0.0000000000,18.2228652472
Sn,3.0371442079,3.0371442079,21.2600094551
Sn,0.0000000000,6.0742884157,12.1485768315
Sn,9.1114326236,9.1114326236,21.2600094551
Sn,6.0742884157,0.0000000000,12.1485768315
Sn,9.1114326236,3.0371442079,15.1857210393
Sn,12.1485768315,0.0000000000,18.2228652472
Sn,15.1857210393,3.0371442079,21.2600094551
Sn,12.1485768315,6.0742884157,12.1485768315
Sn,21.2600094551,9.1114326236,21.2600094551
Sn,18.2228652472,0.0000000000,12.1485768315
Sn,21.2600094551,3.0371442079,15.1857210393
Sn,18.2228652472,6.0742884157,18.2228652472
Sn,3.0371442079,21.2600094551,15.1857210393
Sn,0.0000000000,12.1485768315,18.2228652472
Sn,0.0000000000,18.2228652472,12.1485768315
Sn,6.0742884157,12.1485768315,12.1485768315
Sn,9.1114326236,15.1857210393,15.1857210393
Sn,6.0742884157,18.2228652472,18.2228652472
Sn,12.1485768315,12.1485768315,18.2228652472
Sn,15.1857210393,15.1857210393,21.2600094551
Sn,12.1485768315,18.2228652472,12.1485768315
Sn,21.2600094551,21.2600094551,21.2600094551
Sn,18.2228652472,12.1485768315,12.1485768315
Sn,21.2600094551,15.1857210393,15.1857210393
Sn,18.2228652472,18.2228652472,18.2228652472
