ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Ge,0.0000000000,0.0000000000,5.9951561342
Ge,0.0000000000,5.9951561342,0.0000000000
Ge,8.9927342013,2.9975780671,2.9975780671
Ge,14.9878903355,2.9975780671,8.9927342013
Ge,11.9903122684,5.9951561342,0.0000000000
Ge,17.9854684027,5.9951561342,5.9951561342
Ge,2.9975780671,14.9878903355,8.9927342013
Ge,11.9903122684,11.9903122684,5.9951561342
Ge,0.0000000000,5.9951561342,11.9903122684
Ge,5.9951561342,0.0000000000,11.9903122684
Ge,11.9903122684,0.0000000000,17.9854684027
Ge,20.9830464698,8.9927342013,20.9830464698
Ge,20.9830464698,2.9975780671,14.9878903355
Ge,2.9975780671,20.9830464698,14.9878903355
Ge,14.9878903355,20.9830464698,14.9878903355
Ge,17.9854684027,11.9903122684,11.9903122684
Sn,2.9975780671,8.9927342013,2.9975780671
Sn,2.9975780671,2.9975780671,8.9927342013
Sn,8.9927342013,8.9927342013,8.9927342013
Sn,5.9951561342,0.0000000000,0.0000000000
Sn,5.9951561342,5.9951561342,5.9951561342
Sn,14.9878903355,8.9927342013,2.9975780671
Sn,11.9903122684,0.0000000000,5.9951561342
Sn,20.9830464698,8.9927342013,8.9927342013
Sn,17.9854684027,0.0000000000,0.0000000000
Sn,20.9830464698,2.9975780671,2.9975780671
Sn,2.9975780671,20.9830464698,2.9975780671
Sn,0.0000000000,11.9903122684,5.9951561342
Sn,0.0000000000,17.9854684027,0.0000000000
Sn,8.9927342013,20.9830464698,8.9927342013
Sn,5.9951561342,11.9903122684,0.0000000000
Sn,8.9927342013,14.9878903355,2.9975780671
Sn,5.9951561342,17.9854684027,5.9951561342
Sn,14.9878903355,20.9830464698,2.9975780671
Sn,14.9878903355,14.9878903355,8.9927342013
Sn,11.9903122684,17.9854684027,0.0000000000
Sn,20.9830464698,20.9830464698,8.9927342013
Sn,17.9854684027,11.9903122684,0.0000000000
Sn,20.9830464698,14.9878903355,2.9975780671
Sn,17.9854684027,17.9854684027,5.9951561342
Sn,2.9975780671,8.9927342013,14.9878903355
Sn,0.0000000000,0.0000000000,17.9854684027
Sn,2.9975780671,2.9975780671,20.9830464698
Sn,8.9927342013,8.9927342013,20.9830464698
Sn,8.9927342013,2.9975780671,14.9878903355
Sn,5.9951561342,5.9951561342,17.9854684027
Sn,14.9878903355,8.9927342013,14.9878903355
Sn,14.9878903355,2.9975780671,20.9830464698
Sn,11.9903122684,5.9951561342,11.9903122684
Sn,17.9854684027,0.0000000000,11.9903122684
Sn,17.9854684027,5.9951561342,17.9854684027
Sn,0.0000000000,11.9903122684,17.9854684027
Sn,2.9975780671,14.9878903355,20.9830464698
Sn,0.0000000000,17.9854684027,11.9903122684
Sn,8.9927342013,20.9830464698,20.9830464698
Sn,5.9951561342,11.9903122684,11.9903122684
Sn,8.9927342013,14.9878903355,14.9878903355
Sn,5.9951561342,17.9854684027,17.9854684027
Sn,11.9903122684,11.9903122684,17.9854684027
Sn,14.9878903355,14.9878903355,20.9830464698
Sn,11.9903122684,17.9854684027,11.9903122684
Sn,20.9830464698,20.9830464698,20.9830464698
Sn,20.9830464698,14.9878903355,14.9878903355
Sn,17.9854684027,17.9854684027,17.9854684027
