ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,2.7170718453,2.7170718453,8.1512155359
Si,5.4341436906,0.0000000000,0.0000000000
Si,8.1512155359,2.7170718453,2.7170718453
Si,13.5853592265,8.1512155359,2.7170718453
Si,10.8682873812,0.0000000000,5.4341436906
Si,10.8682873812,5.4341436906,0.0000000000
Si,19.0195029171,2.7170718453,2.7170718453
Si,16.3024310718,5.4341436906,5.4341436906
Si,2.7170718453,19.0195029171,2.7170718453
Si,0.0000000000,10.8682873812,5.4341436906
Si,2.7170718453,13.5853592265,8.1512155359
Si,8.1512155359,19.0195029171,8.1512155359
Si,5.4341436906,10.8682873812,0.0000000000
Si,8.1512155359,13.5853592265,2.7170718453
Si,13.5853592265,19.0195029171,2.7170718453
Si,10.8682873812,16.3024310718,0.0000000000
Si,19.0195029171,19.0195029171,8.1512155359
Si,16.3024310718,16.3024310718,5.4341436906
Si,2.7170718453,8.1512155359,13.5853592265
Si,0.0000000000,0.0000000000,16.3024310718
Si,0.0000000000,5.4341436906,10.8682873812
Si,8.1512155359,8.1512155359,19.0195029171
Si,10.8682873812,0.0000000000,16.3024310718
Si,13.5853592265,2.7170718453,19.0195029171
Si,10.8682873812,5.4341436906,10.8682873812
Si,19.0195029171,8.1512155359,19.0195029171
Si,16.3024310718,0.0000000000,10.8682873812
Si,19.0195029171,2.7170718453,13.5853592265
Si,16.3024310718,5.4341436906,16.3024310718
Si,2.7170718453,13.5853592265,19.0195029171
Si,0.0000000000,16.3024310718,10.8682873812
Si,8.1512155359,19.0195029171,19.0195029171
Si,8.1512155359,13.5853592265,13.5853592265
Si,5.4341436906,16.3024310718,16.3024310718
Si,13.5853592265,19.0195029171,13.5853592265
Si,10.8682873812,10.8682873812,16.3024310718
Si,13.5853592265,13.5853592265,19.0195029171
Si,10.8682873812,16.3024310718,10.8682873812
Si,16.3024310718,10.8682873812,10.8682873812
Si,16.3024310718,16.3024310718,16.3024310718
Ge,0.0000000000,5.4341436906,0.0000000000
Ge,16.3024310718,0.0000000000,0.0000000000
Ge,0.0000000000,16.3024310718,0.0000000000
Ge,10.8682873812,10.8682873812,5.4341436906
Ge,19.0195029171,13.5853592265,2.7170718453
Ge,8.1512155359,2.7170718453,13.5853592265
Ge,5.4341436906,5.4341436906,16.3024310718
Ge,2.7170718453,19.0195029171,13.5853592265
Sn,2.7170718453,8.1512155359,2.7170718453
Sn,0.0000000000,0.0000000000,5.4341436906
Sn,8.1512155359,8.1512155359,8.1512155359
Sn,5.4341436906,5.4341436906,5.4341436906
Sn,13.5853592265,2.7170718453,8.1512155359
Sn,19.0195029171,8.1512155359,8.1512155359
Sn,5.4341436906,16.3024310718,5.4341436906
Sn,13.5853592265,13.5853592265,8.1512155359
Sn,16.3024310718,10.8682873812,0.0000000000
Sn,2.7170718453,2.7170718453,19.0195029171
Sn,5.4341436906,0.0000000000,10.8682873812
Sn,13.5853592265,8.1512155359,13.5853592265
Sn,0.0000000000,10.8682873812,16.3024310718
Sn,5.4341436906,10.8682873812,10.8682873812
Sn,19.0195029171,19.0195029171,19.0195029171
Sn,19.0195029171,13.5853592265,13.5853592265
