ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,5.7282323189,0.0000000000,0.0000000000
Si,14.3205807974,8.5923484784,2.8641161595
Si,14.3205807974,2.8641161595,8.5923484784
Si,11.4564646379,5.7282323189,0.0000000000
Si,20.0488131163,8.5923484784,8.5923484784
Si,17.1846969568,5.7282323189,5.7282323189
Si,0.0000000000,11.4564646379,5.7282323189
Si,17.1846969568,17.1846969568,5.7282323189
Si,8.5923484784,8.5923484784,20.0488131163
Si,8.5923484784,2.8641161595,14.3205807974
Si,5.7282323189,5.7282323189,17.1846969568
Si,11.4564646379,0.0000000000,17.1846969568
Si,14.3205807974,2.8641161595,20.0488131163
Si,0.0000000000,11.4564646379,17.1846969568
Si,0.0000000000,17.1846969568,11.4564646379
Si,8.5923484784,20.0488131163,20.0488131163
Ge,2.8641161595,8.5923484784,2.8641161595
Ge,2.8641161595,2.8641161595,8.5923484784
Ge,0.0000000000,5.7282323189,0.0000000000
Ge,8.5923484784,8.5923484784,8.5923484784
Ge,5.7282323189,5.7282323189,5.7282323189
Ge,20.0488131163,2.8641161595,2.8641161595
Ge,2.8641161595,14.3205807974,8.5923484784
Ge,8.5923484784,14.3205807974,2.8641161595
Ge,20.0488131163,14.3205807974,2.8641161595
Ge,2.8641161595,8.5923484784,14.3205807974
Ge,17.1846969568,0.0000000000,11.4564646379
Ge,20.0488131163,2.8641161595,14.3205807974
Ge,17.1846969568,5.7282323189,17.1846969568
Ge,2.8641161595,14.3205807974,20.0488131163
Ge,8.5923484784,14.3205807974,14.3205807974
Ge,17.1846969568,17.1846969568,17.1846969568
Sn,0.0000000000,0.0000000000,5.7282323189
Sn,8.5923484784,2.8641161595,2.8641161595
Sn,11.4564646379,0.0000000000,5.7282323189
Sn,17.1846969568,0.0000000000,0.0000000000
Sn,2.8641161595,20.0488131163,2.8641161595
Sn,0.0000000000,17.1846969568,0.0000000000
Sn,8.5923484784,20.0488131163,8.5923484784
Sn,5.7282323189,11.4564646379,0.0000000000
Sn,5.7282323189,17.1846969568,5.7282323189
Sn,14.3205807974,20.0488131163,2.8641161595
Sn,11.4564646379,11.4564646379,5.7282323189
Sn,14.3205807974,14.3205807974,8.5923484784
Sn,11.4564646379,17.1846969568,0.0000000000
Sn,20.0488131163,20.0488131163,8.5923484784
Sn,17.1846969568,11.4564646379,0.0000000000
Sn,0.0000000000,0.0000000000,17.1846969568
Sn,2.8641161595,2.8641161595,20.0488131163
Sn,0.0000000000,5.7282323189,11.4564646379
Sn,5.7282323189,0.0000000000,11.4564646379
Sn,14.3205807974,8.5923484784,14.3205807974
Sn,11.4564646379,5.7282323189,11.4564646379
Sn,20.0488131163,8.5923484784,20.0488131163
Sn,2.8641161595,20.0488131163,14.3205807974
Sn,5.7282323189,11.4564646379,11.4564646379
Sn,5.7282323189,17.1846969568,17.1846969568
Sn,14.3205807974,20.0488131163,14.3205807974
Sn,11.4564646379,11.4564646379,17.1846969568
Sn,14.3205807974,14.3205807974,20.0488131163
Sn,11.4564646379,17.1846969568,11.4564646379
Sn,20.0488131163,20.0488131163,20.0488131163
Sn,17.1846969568,11.4564646379,11.4564646379
Sn,20.0488131163,14.3205807974,14.3205807974
