ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,0.0000000000,0.0000000000,5.8073646005
Si,2.9036823002,2.9036823002,8.7110469007
Si,0.0000000000,5.8073646005,0.0000000000
Si,8.7110469007,2.9036823002,2.9036823002
Si,14.5184115012,2.9036823002,8.7110469007
Si,20.3257761016,2.9036823002,2.9036823002
Si,0.0000000000,11.6147292009,5.8073646005
Si,0.0000000000,17.4220938014,0.0000000000
Si,5.8073646005,11.6147292009,0.0000000000
Si,5.8073646005,17.4220938014,5.8073646005
Si,14.5184115012,20.3257761016,2.9036823002
Si,11.6147292009,11.6147292009,5.8073646005
Si,0.0000000000,5.8073646005,11.6147292009
Si,5.8073646005,5.8073646005,17.4220938014
Si,11.6147292009,0.0000000000,17.4220938014
Si,20.3257761016,8.7110469007,20.3257761016
Si,20.3257761016,2.9036823002,14.5184115012
Si,2.9036823002,20.3257761016,14.5184115012
Si,2.9036823002,14.5184115012,20.3257761016
Si,8.7110469007,20.3257761016,20.3257761016
Si,5.8073646005,17.4220938014,17.4220938014
Si,14.5184115012,14.5184115012,20.3257761016
Si,11.6147292009,17.4220938014,11.6147292009
Si,17.4220938014,17.4220938014,17.4220938014
Sn,2.9036823002,8.7110469007,2.9036823002
Sn,8.7110469007,8.7110469007,8.7110469007
Sn,5.8073646005,0.0000000000,0.0000000000
Sn,5.8073646005,5.8073646005,5.8073646005
Sn,14.5184115012,8.7110469007,2.9036823002
Sn,11.6147292009,0.0000000000,5.8073646005
Sn,11.6147292009,5.8073646005,0.0000000000
Sn,20.3257761016,8.7110469007,8.7110469007
Sn,17.4220938014,0.0000000000,0.0000000000
Sn,17.4220938014,5.8073646005,5.8073646005
Sn,2.9036823002,20.3257761016,2.9036823002
Sn,2.9036823002,14.5184115012,8.7110469007
Sn,8.7110469007,20.3257761016,8.7110469007
Sn,8.7110469007,14.5184115012,2.9036823002
Sn,14.5184115012,14.5184115012,8.7110469007
Sn,11.6147292009,17.4220938014,0.0000000000
Sn,20.3257761016,20.3257761016,8.7110469007
Sn,17.4220938014,11.6147292009,0.0000000000
Sn,20.3257761016,14.5184115012,2.9036823002
Sn,17.4220938014,17.4220938014,5.8073646005
Sn,2.9036823002,8.7110469007,14.5184115012
Sn,0.0000000000,0.0000000000,17.4220938014
Sn,2.9036823002,2.9036823002,20.3257761016
Sn,8.7110469007,8.7110469007,20.3257761016
Sn,5.8073646005,0.0000000000,11.6147292009
Sn,8.7110469007,2.9036823002,14.5184115012
Sn,14.5184115012,8.7110469007,14.5184115012
Sn,14.5184115012,2.9036823002,20.3257761016
Sn,11.6147292009,5.8073646005,11.6147292009
Sn,17.4220938014,0.0000000000,11.6147292009
Sn,17.4220938014,5.8073646005,17.4220938014
Sn,0.0000000000,11.6147292009,17.4220938014
Sn,0.0000000000,17.4220938014,11.6147292009
Sn,5.8073646005,11.6147292009,11.6147292009
Sn,8.7110469007,14.5184115012,14.5184115012
Sn,14.5184115012,20.3257761016,14.5184115012
Sn,11.6147292009,11.6147292009,17.4220938014
Sn,20.3257761016,20.3257761016,20.3257761016
Sn,17.4220938014,11.6147292009,11.6147292009
Sn,20.3257761016,14.5184115012,14.5184115012
