ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,0.0000000000,0.0000000000,5.7553971320
Si,20.1438899620,8.6330956980,8.6330956980
Si,20.1438899620,14.3884928300,2.8776985660
Si,2.8776985660,8.6330956980,14.3884928300
Si,5.7553971320,5.7553971320,17.2661913960
Si,0.0000000000,11.5107942640,17.2661913960
Si,8.6330956980,20.1438899620,20.1438899620
Si,14.3884928300,20.1438899620,14.3884928300
Ge,2.8776985660,2.8776985660,8.6330956980
Ge,8.6330956980,8.6330956980,8.6330956980
Ge,5.7553971320,0.0000000000,0.0000000000
Ge,8.6330956980,2.8776985660,2.8776985660
Ge,14.3884928300,8.6330956980,2.8776985660
Ge,14.3884928300,2.8776985660,8.6330956980
Ge,11.5107942640,5.7553971320,0.0000000000
Ge,20.1438899620,2.8776985660,2.8776985660
Ge,2.8776985660,20.1438899620,2.8776985660
Ge,8.6330956980,20.1438899620,8.6330956980
Ge,8.6330956980,14.3884928300,2.8776985660
Ge,14.3884928300,20.1438899620,2.8776985660
Ge,11.5107942640,11.5107942640,5.7553971320
Ge,20.1438899620,20.1438899620,8.6330956980
Ge,2.8776985660,2.8776985660,20.1438899620
Ge,8.6330956980,8.6330956980,20.1438899620
Ge,5.7553971320,0.0000000000,11.5107942640
Ge,14.3884928300,2.8776985660,20.1438899620
Ge,2.8776985660,20.1438899620,14.3884928300
Ge,0.0000000000,17.2661913960,11.5107942640
Ge,8.6330956980,14.3884928300,14.3884928300
Ge,11.5107942640,11.5107942640,17.2661913960
Ge,11.5107942640,17.2661913960,11.5107942640
Ge,17.2661913960,17.2661913960,17.2661913960
Sn,2.8776985660,8.6330956980,2.8776985660
Sn,0.0000000000,5.7553971320,0.0000000000
Sn,5.7553971320,5.7553971320,5.7553971320
Sn,11.5107942640,0.0000000000,5.7553971320
Sn,17.2661913960,0.0000000000,0.0000000000
Sn,17.2661913960,5.7553971320,5.7553971320
Sn,0.0000000000,11.5107942640,5.7553971320
Sn,2.8776985660,14.3884928300,8.6330956980
Sn,0.0000000000,17.2661913960,0.0000000000
Sn,5.7553971320,11.5107942640,0.0000000000
Sn,5.7553971320,17.2661913960,5.7553971320
Sn,14.3884928300,14.3884928300,8.6330956980
Sn,11.5107942640,17.2661913960,0.0000000000
Sn,17.2661913960,11.5107942640,0.0000000000
Sn,17.2661913960,17.2661913960,5.7553971320
Sn,0.0000000000,0.0000000000,17.2661913960
Sn,0.0000000000,5.7553971320,11.5107942640
Sn,8.6330956980,2.8776985660,14.3884928300
Sn,14.3884928300,8.6330956980,14.3884928300
Sn,11.5107942640,0.0000000000,17.2661913960
Sn,11.5107942640,5.7553971320,11.5107942640
Sn,20.1438899620,8.6330956980,20.1438899620
Sn,17.2661913960,0.0000000000,11.5107942640
Sn,20.1438899620,2.8776985660,14.3884928300
Sn,17.2661913960,5.7553971320,17.2661913960
Sn,2.8776985660,14.3884928300,20.1438899620
Sn,5.7553971320,11.5107942640,11.5107942640
Sn,5.7553971320,17.2661913960,17.2661913960
Sn,14.3884928300,14.3884928300,20.1438899620
Sn,20.1438899620,20.1438899620,20.1438899620
Sn,17.2661913960,11.5107942640,11.5107942640
Sn,20.1438899620,14.3884928300,14.3884928300
