ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,0.0000000000,5.5156381298,0.0000000000
Si,5.5156381298,5.5156381298,5.5156381298
Si,11.0312762596,5.5156381298,0.0000000000
Si,16.5469143894,5.5156381298,5.5156381298
Si,2.7578190649,19.3047334543,2.7578190649
Si,8.2734571947,13.7890953245,2.7578190649
Si,5.5156381298,16.5469143894,5.5156381298
Si,11.0312762596,11.0312762596,5.5156381298
Si,13.7890953245,13.7890953245,8.2734571947
Si,19.3047334543,19.3047334543,8.2734571947
Si,19.3047334543,2.7578190649,13.7890953245
Si,0.0000000000,11.0312762596,16.5469143894
Si,2.7578190649,13.7890953245,19.3047334543
Si,0.0000000000,16.5469143894,11.0312762596
Si,8.2734571947,13.7890953245,13.7890953245
Si,16.5469143894,11.0312762596,11.0312762596
Ge,2.7578190649,8.2734571947,2.7578190649
Ge,0.0000000000,0.0000000000,5.5156381298
Ge,2.7578190649,2.7578190649,8.2734571947
Ge,8.2734571947,8.2734571947,8.2734571947
Ge,8.2734571947,2.7578190649,2.7578190649
Ge,13.7890953245,8.2734571947,2.7578190649
Ge,11.0312762596,0.0000000000,5.5156381298
Ge,19.3047334543,8.2734571947,8.2734571947
Ge,16.5469143894,0.0000000000,0.0000000000
Ge,0.0000000000,11.0312762596,5.5156381298
Ge,2.7578190649,13.7890953245,8.2734571947
Ge,0.0000000000,16.5469143894,0.0000000000
Ge,8.2734571947,19.3047334543,8.2734571947
Ge,5.5156381298,11.0312762596,0.0000000000
Ge,13.7890953245,19.3047334543,2.7578190649
Ge,11.0312762596,16.5469143894,0.0000000000
Ge,16.5469143894,11.0312762596,0.0000000000
Ge,16.5469143894,16.5469143894,5.5156381298
Ge,2.7578190649,2.7578190649,19.3047334543
Ge,0.0000000000,5.5156381298,11.0312762596
Ge,13.7890953245,8.2734571947,13.7890953245
Ge,11.0312762596,0.0000000000,16.5469143894
Ge,11.0312762596,5.5156381298,11.0312762596
Ge,16.5469143894,0.0000000000,11.0312762596
Ge,16.5469143894,5.5156381298,16.5469143894
Ge,8.2734571947,19.3047334543,19.3047334543
Ge,5.5156381298,11.0312762596,11.0312762596
Ge,5.5156381298,16.5469143894,16.5469143894
Ge,11.0312762596,11.0312762596,16.5469143894
Ge,19.3047334543,19.3047334543,19.3047334543
Ge,19.3047334543,13.7890953245,13.7890953245
Ge,16.5469143894,16.5469143894,16.5469143894
Sn,5.5156381298,0.0000000000,0.0000000000
Sn,13.7890953245,2.7578190649,8.2734571947
Sn,19.3047334543,2.7578190649,2.7578190649
Sn,19.3047334543,13.7890953245,2.7578190649
Sn,2.7578190649,8.2734571947,13.7890953245
Sn,0.0000000000,0.0000000000,16.5469143894
Sn,8.2734571947,8.2734571947,19.3047334543
Sn,5.5156381298,0.0000000000,11.0312762596
Sn,8.2734571947,2.7578190649,13.7890953245
Sn,5.5156381298,5.5156381298,16.5469143894
Sn,13.7890953245,2.7578190649,19.3047334543
Sn,19.3047334543,8.2734571947,19.3047334543
Sn,2.7578190649,19.3047334543,13.7890953245
Sn,13.7890953245,19.3047334543,13.7890953245
Sn,13.7890953245,13.7890953245,19.3047334543
Sn,11.0312762596,16.5469143894,11.0312762596
