ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,2.6107747507,7.8323242522,2.6107747507
Si,2.6107747507,2.6107747507,7.8323242522
Si,0.0000000000,5.2215495015,0.0000000000
Si,5.2215495015,0.0000000000,0.0000000000
Si,5.2215495015,5.2215495015,5.2215495015
Si,13.0538737536,7.8323242522,2.6107747507
Si,13.0538737536,2.6107747507,7.8323242522
Si,18.2754232551,2.6107747507,2.6107747507
Si,15.6646485044,5.2215495015,5.2215495015
Si,2.6107747507,18.2754232551,2.6107747507
Si,0.0000000000,10.4430990029,5.2215495015
Si,2.6107747507,13.0538737536,7.8323242522
Si,0.0000000000,15.6646485044,0.0000000000
Si,7.8323242522,18.2754232551,7.8323242522
Si,5.2215495015,10.4430990029,0.0000000000
Si,5.2215495015,15.6646485044,5.2215495015
Si,10.4430990029,15.6646485044,0.0000000000
Si,18.2754232551,13.0538737536,2.6107747507
Si,15.6646485044,15.6646485044,5.2215495015
Si,0.0000000000,0.0000000000,15.6646485044
Si,0.0000000000,5.2215495015,10.4430990029
Si,5.2215495015,0.0000000000,10.4430990029
Si,5.2215495015,5.2215495015,15.6646485044
Si,13.0538737536,7.8323242522,13.0538737536
Si,10.4430990029,5.2215495015,10.4430990029
Si,18.2754232551,7.8323242522,18.2754232551
Si,15.6646485044,0.0000000000,10.4430990029
Si,15.6646485044,5.2215495015,15.6646485044
Si,2.6107747507,18.2754232551,13.0538737536
Si,0.0000000000,10.4430990029,15.6646485044
Si,2.6107747507,13.0538737536,18.2754232551
Si,0.0000000000,15.6646485044,10.4430990029
Si,7.8323242522,18.2754232551,18.2754232551
Si,5.2215495015,10.4430990029,10.4430990029
Si,13.0538737536,18.2754232551,13.0538737536
Si,10.4430990029,10.4430990029,15.6646485044
Si,13.0538737536,13.0538737536,18.2754232551
Si,15.6646485044,10.4430990029,10.4430990029
Si,18.2754232551,13.0538737536,13.0538737536
Si,15.6646485044,15.6646485044,15.6646485044
Ge,0.0000000000,0.0000000000,5.2215495015
Ge,7.8323242522,7.8323242522,7.8323242522
Ge,7.8323242522,2.6107747507,2.6107747507
Ge,10.4430990029,0.0000000000,5.2215495015
Ge,10.4430990029,5.2215495015,0.0000000000
Ge,18.2754232551,7.8323242522,7.8323242522
Ge,15.6646485044,0.0000000000,0.0000000000
Ge,7.8323242522,13.0538737536,2.6107747507
Ge,13.0538737536,18.2754232551,2.6107747507
Ge,10.4430990029,10.4430990029,5.2215495015
Ge,13.0538737536,13.0538737536,7.8323242522
Ge,18.2754232551,18.2754232551,7.8323242522
Ge,15.6646485044,10.4430990029,0.0000000000
Ge,2.6107747507,7.8323242522,13.0538737536
Ge,2.6107747507,2.6107747507,18.2754232551
Ge,7.8323242522,7.8323242522,18.2754232551
Ge,7.8323242522,2.6107747507,13.0538737536
Ge,10.4430990029,0.0000000000,15.6646485044
Ge,13.0538737536,2.6107747507,18.2754232551
Ge,18.2754232551,2.6107747507,13.0538737536
Ge,7.8323242522,13.0538737536,13.0538737536
Ge,5.2215495015,15.6646485044,15.6646485044
Ge,10.4430990029,15.6646485044,10.4430990029
Ge,18.2754232551,18.2754232551,18.2754232551
