ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,0.0000000000,0.0000000000,5.3278465960
Si,0.0000000000,5.3278465960,0.0000000000
Si,7.9917698940,7.9917698940,7.9917698940
Si,7.9917698940,2.6639232980,2.6639232980
Si,13.3196164901,7.9917698940,2.6639232980
Si,10.6556931921,0.0000000000,5.3278465960
Si,13.3196164901,2.6639232980,7.9917698940
Si,18.6474630861,7.9917698940,7.9917698940
Si,2.6639232980,18.6474630861,2.6639232980
Si,0.0000000000,10.6556931921,5.3278465960
Si,2.6639232980,13.3196164901,7.9917698940
Si,0.0000000000,15.9835397881,0.0000000000
Si,5.3278465960,10.6556931921,0.0000000000
Si,7.9917698940,13.3196164901,2.6639232980
Si,5.3278465960,15.9835397881,5.3278465960
Si,13.3196164901,18.6474630861,2.6639232980
Si,10.6556931921,10.6556931921,5.3278465960
Si,10.6556931921,15.9835397881,0.0000000000
Si,15.9835397881,10.6556931921,0.0000000000
Si,15.9835397881,15.9835397881,5.3278465960
Si,0.0000000000,0.0000000000,15.9835397881
Si,0.0000000000,5.3278465960,10.6556931921
Si,7.9917698940,7.9917698940,18.6474630861
Si,7.9917698940,2.6639232980,13.3196164901
Si,10.6556931921,0.0000000000,15.9835397881
Si,13.3196164901,2.6639232980,18.6474630861
Si,10.6556931921,5.3278465960,10.6556931921
Si,18.6474630861,7.9917698940,18.6474630861
Si,15.9835397881,0.0000000000,10.6556931921
Si,2.6639232980,18.6474630861,13.3196164901
Si,2.6639232980,13.3196164901,18.6474630861
Si,0.0000000000,15.9835397881,10.6556931921
Si,7.9917698940,18.6474630861,18.6474630861
Si,5.3278465960,10.6556931921,10.6556931921
Si,5.3278465960,15.9835397881,15.9835397881
Si,13.3196164901,18.6474630861,13.3196164901
Si,10.6556931921,10.6556931921,15.9835397881
Si,13.3196164901,13.3196164901,18.6474630861
Si,18.6474630861,18.6474630861,18.6474630861
Si,18.6474630861,13.3196164901,13.3196164901
Ge,2.6639232980,7.9917698940,2.6639232980
Ge,2.6639232980,2.6639232980,7.9917698940
Ge,10.6556931921,5.3278465960,0.0000000000
Ge,15.9835397881,0.0000000000,0.0000000000
Ge,18.6474630861,2.6639232980,2.6639232980
Ge,15.9835397881,5.3278465960,5.3278465960
Ge,13.3196164901,13.3196164901,7.9917698940
Ge,18.6474630861,18.6474630861,7.9917698940
Ge,18.6474630861,13.3196164901,2.6639232980
Ge,2.6639232980,2.6639232980,18.6474630861
Ge,5.3278465960,5.3278465960,15.9835397881
Ge,13.3196164901,7.9917698940,13.3196164901
Ge,15.9835397881,5.3278465960,15.9835397881
Ge,0.0000000000,10.6556931921,15.9835397881
Ge,7.9917698940,13.3196164901,13.3196164901
Ge,15.9835397881,15.9835397881,15.9835397881
Sn,5.3278465960,0.0000000000,0.0000000000
Sn,5.3278465960,5.3278465960,5.3278465960
Sn,7.9917698940,18.6474630861,7.9917698940
Sn,2.6639232980,7.9917698940,13.3196164901
Sn,5.3278465960,0.0000000000,10.6556931921
Sn,18.6474630861,2.6639232980,13.3196164901
Sn,10.6556931921,15.9835397881,10.6556931921
Sn,15.9835397881,10.6556931921,10.6556931921
