ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,7.8730714718,2.6243571573,2.6243571573
Si,13.1217857863,7.8730714718,2.6243571573
Si,10.4974286290,0.0000000000,5.2487143145
Si,10.4974286290,5.2487143145,0.0000000000
Si,18.3705001008,7.8730714718,7.8730714718
Si,15.7461429435,0.0000000000,0.0000000000
Si,15.7461429435,5.2487143145,5.2487143145
Si,2.6243571573,18.3705001008,2.6243571573
Si,0.0000000000,10.4974286290,5.2487143145
Si,13.1217857863,18.3705001008,2.6243571573
Si,10.4974286290,10.4974286290,5.2487143145
Si,10.4974286290,15.7461429435,0.0000000000
Si,18.3705001008,18.3705001008,7.8730714718
Si,15.7461429435,10.4974286290,0.0000000000
Si,18.3705001008,13.1217857863,2.6243571573
Si,2.6243571573,7.8730714718,13.1217857863
Si,0.0000000000,0.0000000000,15.7461429435
Si,2.6243571573,2.6243571573,18.3705001008
Si,0.0000000000,5.2487143145,10.4974286290
Si,7.8730714718,7.8730714718,18.3705001008
Si,5.2487143145,0.0000000000,10.4974286290
Si,7.8730714718,2.6243571573,13.1217857863
Si,5.2487143145,5.2487143145,15.7461429435
Si,13.1217857863,2.6243571573,18.3705001008
Si,15.7461429435,0.0000000000,10.4974286290
Si,18.3705001008,2.6243571573,13.1217857863
Si,2.6243571573,13.1217857863,18.3705001008
Si,0.0000000000,15.7461429435,10.4974286290
Si,13.1217857863,18.3705001008,13.1217857863
Si,10.4974286290,10.4974286290,15.7461429435
Si,13.1217857863,13.1217857863,18.3705001008
Si,10.4974286290,15.7461429435,10.4974286290
Ge,2.6243571573,7.8730714718,2.6243571573
Ge,0.0000000000,0.0000000000,5.2487143145
Ge,2.6243571573,2.6243571573,7.8730714718
Ge,0.0000000000,5.2487143145,0.0000000000
Ge,7.8730714718,7.8730714718,7.8730714718
Ge,5.2487143145,0.0000000000,0.0000000000
Ge,5.2487143145,5.2487143145,5.2487143145
Ge,13.1217857863,2.6243571573,7.8730714718
Ge,18.3705001008,2.6243571573,2.6243571573
Ge,2.6243571573,13.1217857863,7.8730714718
Ge,0.0000000000,15.7461429435,0.0000000000
Ge,7.8730714718,18.3705001008,7.8730714718
Ge,5.2487143145,10.4974286290,0.0000000000
Ge,7.8730714718,13.1217857863,2.6243571573
Ge,5.2487143145,15.7461429435,5.2487143145
Ge,13.1217857863,13.1217857863,7.8730714718
Ge,15.7461429435,15.7461429435,5.2487143145
Ge,13.1217857863,7.8730714718,13.1217857863
Ge,10.4974286290,0.0000000000,15.7461429435
Ge,10.4974286290,5.2487143145,10.4974286290
Ge,18.3705001008,7.8730714718,18.3705001008
Ge,15.7461429435,5.2487143145,15.7461429435
Ge,2.6243571573,18.3705001008,13.1217857863
Ge,0.0000000000,10.4974286290,15.7461429435
Ge,7.8730714718,18.3705001008,18.3705001008
Ge,5.2487143145,10.4974286290,10.4974286290
Ge,7.8730714718,13.1217857863,13.1217857863
Ge,5.2487143145,15.7461429435,15.7461429435
Ge,18.3705001008,18.3705001008,18.3705001008
Ge,15.7461429435,10.4974286290,10.4974286290
Ge,18.3705001008,13.1217857863,13.1217857863
Ge,15.7461429435,15.7461429435,15.7461429435
