ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,2.6515219703,7.9545659109,2.6515219703
Si,2.6515219703,2.6515219703,7.9545659109
Si,0.0000000000,5.3030439406,0.0000000000
Si,2.6515219703,18.5606537922,2.6515219703
Si,7.9545659109,18.5606537922,7.9545659109
Si,7.9545659109,13.2576098516,2.6515219703
Si,18.5606537922,13.2576098516,2.6515219703
Si,15.9091318219,15.9091318219,5.3030439406
Si,0.0000000000,0.0000000000,15.9091318219
Si,7.9545659109,7.9545659109,18.5606537922
Si,13.2576098516,7.9545659109,13.2576098516
Si,13.2576098516,2.6515219703,18.5606537922
Si,10.6060878813,5.3030439406,10.6060878813
Si,13.2576098516,18.5606537922,13.2576098516
Si,15.9091318219,10.6060878813,10.6060878813
Si,18.5606537922,13.2576098516,13.2576098516
Ge,0.0000000000,0.0000000000,5.3030439406
Ge,7.9545659109,7.9545659109,7.9545659109
Ge,5.3030439406,0.0000000000,0.0000000000
Ge,7.9545659109,2.6515219703,2.6515219703
Ge,5.3030439406,5.3030439406,5.3030439406
Ge,13.2576098516,7.9545659109,2.6515219703
Ge,10.6060878813,0.0000000000,5.3030439406
Ge,13.2576098516,2.6515219703,7.9545659109
Ge,10.6060878813,5.3030439406,0.0000000000
Ge,18.5606537922,7.9545659109,7.9545659109
Ge,15.9091318219,0.0000000000,0.0000000000
Ge,18.5606537922,2.6515219703,2.6515219703
Ge,15.9091318219,5.3030439406,5.3030439406
Ge,0.0000000000,10.6060878813,5.3030439406
Ge,2.6515219703,13.2576098516,7.9545659109
Ge,0.0000000000,15.9091318219,0.0000000000
Ge,5.3030439406,10.6060878813,0.0000000000
Ge,5.3030439406,15.9091318219,5.3030439406
Ge,13.2576098516,18.5606537922,2.6515219703
Ge,10.6060878813,10.6060878813,5.3030439406
Ge,13.2576098516,13.2576098516,7.9545659109
Ge,10.6060878813,15.9091318219,0.0000000000
Ge,18.5606537922,18.5606537922,7.9545659109
Ge,15.9091318219,10.6060878813,0.0000000000
Ge,2.6515219703,7.9545659109,13.2576098516
Ge,2.6515219703,2.6515219703,18.5606537922
Ge,0.0000000000,5.3030439406,10.6060878813
Ge,5.3030439406,0.0000000000,10.6060878813
Ge,7.9545659109,2.6515219703,13.2576098516
Ge,5.3030439406,5.3030439406,15.9091318219
Ge,10.6060878813,0.0000000000,15.9091318219
Ge,18.5606537922,7.9545659109,18.5606537922
Ge,15.9091318219,0.0000000000,10.6060878813
Ge,18.5606537922,2.6515219703,13.2576098516
Ge,15.9091318219,5.3030439406,15.9091318219
Ge,2.6515219703,18.5606537922,13.2576098516
Ge,0.0000000000,10.6060878813,15.9091318219
Ge,2.6515219703,13.2576098516,18.5606537922
Ge,0.0000000000,15.9091318219,10.6060878813
Ge,7.9545659109,18.5606537922,18.5606537922
Ge,5.3030439406,10.6060878813,10.6060878813
Ge,7.9545659109,13.2576098516,13.2576098516
Ge,5.3030439406,15.9091318219,15.9091318219
Ge,10.6060878813,10.6060878813,15.9091318219
Ge,13.2576098516,13.2576098516,18.5606537922
Ge,10.6060878813,15.9091318219,10.6060878813
Ge,18.5606537922,18.5606537922,18.5606537922
Ge,15.9091318219,15.9091318219,15.9091318219
