ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,2.7702203926,8.3106611778,2.7702203926
Si,2.7702203926,2.7702203926,8.3106611778
Si,0.0000000000,5.5404407852,0.0000000000
Si,8.3106611778,2.7702203926,2.7702203926
Si,5.5404407852,5.5404407852,5.5404407852
Si,13.8511019630,8.3106611778,2.7702203926
Si,11.0808815704,5.5404407852,0.0000000000
Si,19.3915427482,2.7702203926,2.7702203926
Si,16.6213223556,5.5404407852,5.5404407852
Si,2.7702203926,19.3915427482,2.7702203926
Si,0.0000000000,11.0808815704,5.5404407852
Si,2.7702203926,13.8511019630,8.3106611778
Si,0.0000000000,16.6213223556,0.0000000000
Si,8.3106611778,19.3915427482,8.3106611778
Si,5.5404407852,11.0808815704,0.0000000000
Si,8.3106611778,13.8511019630,2.7702203926
Si,5.5404407852,16.6213223556,5.5404407852
Si,13.8511019630,19.3915427482,2.7702203926
Si,13.8511019630,13.8511019630,8.3106611778
Si,19.3915427482,13.8511019630,2.7702203926
Si,16.6213223556,16.6213223556,5.5404407852
Si,2.7702203926,2.7702203926,19.3915427482
Si,8.3106611778,8.3106611778,19.3915427482
Si,8.3106611778,2.7702203926,13.8511019630
Si,13.8511019630,8.3106611778,13.8511019630
Si,11.0808815704,0.0000000000,16.6213223556
Si,11.0808815704,5.5404407852,11.0808815704
Si,19.3915427482,8.3106611778,19.3915427482
Si,16.6213223556,5.5404407852,16.6213223556
Si,2.7702203926,13.8511019630,19.3915427482
Si,0.0000000000,16.6213223556,11.0808815704
Si,8.3106611778,19.3915427482,19.3915427482
Si,5.5404407852,16.6213223556,16.6213223556
Si,13.8511019630,19.3915427482,13.8511019630
Si,11.0808815704,11.0808815704,16.6213223556
Si,13.8511019630,13.8511019630,19.3915427482
Si,11.0808815704,16.6213223556,11.0808815704
Si,16.6213223556,11.0808815704,11.0808815704
Si,19.3915427482,13.8511019630,13.8511019630
Si,16.6213223556,16.6213223556,16.6213223556
Sn,0.0000000000,0.0000000000,5.5404407852
Sn,8.3106611778,8.3106611778,8.3106611778
Sn,5.5404407852,0.0000000000,0.0000000000
Sn,11.0808815704,0.0000000000,5.5404407852
Sn,13.8511019630,2.7702203926,8.3106611778
Sn,19.3915427482,8.3106611778,8.3106611778
Sn,16.6213223556,0.0000000000,0.0000000000
Sn,11.0808815704,11.0808815704,5.5404407852
Sn,11.0808815704,16.6213223556,0.0000000000
Sn,19.3915427482,19.3915427482,8.3106611778
Sn,16.6213223556,11.0808815704,0.0000000000
Sn,2.7702203926,8.3106611778,13.8511019630
Sn,0.0000000000,0.0000000000,16.6213223556
Sn,0.0000000000,5.5404407852,11.0808815704
Sn,5.5404407852,0.0000000000,11.0808815704
Sn,5.5404407852,5.5404407852,16.6213223556
Sn,13.8511019630,2.7702203926,19.3915427482
Sn,16.6213223556,0.0000000000,11.0808815704
Sn,19.3915427482,2.7702203926,13.8511019630
Sn,2.7702203926,19.3915427482,13.8511019630
Sn,0.0000000000,11.0808815704,16.6213223556
Sn,5.5404407852,11.0808815704,11.0808815704
Sn,8.3106611778,13.8511019630,13.8511019630
Sn,19.3915427482,19.3915427482,19.3915427482
