ATOM_TYPE,X_COORD,Y_COORD,Z_COORD
Si,0.0000000000,5.3550114091,0.0000000000
Si,8.0325171136,2.6775057045,2.6775057045
Si,5.3550114091,5.3550114091,5.3550114091
Si,13.3875285227,8.0325171136,2.6775057045
Si,10.7100228182,0.0000000000,5.3550114091
Si,18.7425399318,8.0325171136,8.0325171136
Si,18.7425399318,2.6775057045,2.6775057045
Si,16.0650342273,5.3550114091,5.3550114091
Si,2.6775057045,18.7425399318,2.6775057045
Si,0.0000000000,10.7100228182,5.3550114091
Si,8.0325171136,18.7425399318,8.0325171136
Si,5.3550114091,10.7100228182,0.0000000000
Si,8.0325171136,13.3875285227,2.6775057045
Si,5.3550114091,16.0650342273,5.3550114091
Si,13.3875285227,18.7425399318,2.6775057045
Si,16.0650342273,10.7100228182,0.0000000000
Si,18.7425399318,13.3875285227,2.6775057045
Si,0.0000000000,0.0000000000,16.0650342273
Si,2.6775057045,2.6775057045,18.7425399318
Si,0.0000000000,5.3550114091,10.7100228182
Si,8.0325171136,2.6775057045,13.3875285227
Si,5.3550114091,5.3550114091,16.0650342273
Si,13.3875285227,8.0325171136,13.3875285227
Si,10.7100228182,0.0000000000,16.0650342273
Si,13.3875285227,2.6775057045,18.7425399318
Si,10.7100228182,5.3550114091,10.7100228182
Si,0.0000000000,10.7100228182,16.0650342273
Si,5.3550114091,10.7100228182,10.7100228182
Si,8.0325171136,13.3875285227,13.3875285227
Si,10.7100228182,16.0650342273,10.7100228182
Si,16.0650342273,10.7100228182,10.7100228182
Si,16.0650342273,16.0650342273,16.0650342273
Ge,2.6775057045,8.0325171136,2.6775057045
Ge,2.6775057045,2.6775057045,8.0325171136
Ge,8.0325171136,8.0325171136,8.0325171136
Ge,5.3550114091,0.0000000000,0.0000000000
Ge,13.3875285227,2.6775057045,8.0325171136
Ge,10.7100228182,5.3550114091,0.0000000000
Ge,0.0000000000,16.0650342273,0.0000000000
Ge,10.7100228182,10.7100228182,5.3550114091
Ge,13.3875285227,13.3875285227,8.0325171136
Ge,10.7100228182,16.0650342273,0.0000000000
Ge,18.7425399318,18.7425399318,8.0325171136
Ge,2.6775057045,8.0325171136,13.3875285227
Ge,8.0325171136,8.0325171136,18.7425399318
Ge,5.3550114091,0.0000000000,10.7100228182
Ge,18.7425399318,8.0325171136,18.7425399318
Ge,18.7425399318,2.6775057045,13.3875285227
Ge,16.0650342273,5.3550114091,16.0650342273
Ge,2.6775057045,18.7425399318,13.3875285227
Ge,2.6775057045,13.3875285227,18.7425399318
Ge,5.3550114091,16.0650342273,16.0650342273
Ge,13.3875285227,18.7425399318,13.3875285227
Ge,10.7100228182,10.7100228182,16.0650342273
Ge,18.7425399318,18.7425399318,18.7425399318
Ge,18.7425399318,13.3875285227,13.3875285227
Sn,0.0000000000,0.0000000000,5.3550114091
Sn,16.0650342273,0.0000000000,0.0000000000
Sn,2.6775057045,13.3875285227,8.0325171136
Sn,16.0650342273,16.0650342273,5.3550114091
Sn,16.0650342273,0.0000000000,10.7100228182
Sn,0.0000000000,16.0650342273,10.7100228182
Sn,8.0325171136,18.7425399318,18.7425399318
Sn,13.3875285227,13.3875285227,18.7425399318
